,Number,Time,OD600,Sample,Dilution_Factor,Time_h,Tube Name:,Sample ID:,All Events ,V1L Events,V1R Events,P1 Events,H1-UR Events,H1-UL Events,H1-LL Events,H1-LR Events,H2-UR Events,H2-UL Events,H2-LL Events,H2-LR Events,P1 AND NOT(H2-LL) Events,All Events  % Total,V1L % Total,V1R % Total,P1 % Total,H1-UR % Total,H1-UL % Total,H1-LL % Total,H1-LR % Total,H2-UR % Total,H2-UL % Total,H2-LL % Total,H2-LR % Total,P1 AND NOT(H2-LL) % Total,All Events  % Parent,V1L % Parent,V1R % Parent,P1 % Parent,H1-UR % Parent,H1-UL % Parent,H1-LL % Parent,H1-LR % Parent,H2-UR % Parent,H2-UL % Parent,H2-LL % Parent,H2-LR % Parent,P1 AND NOT(H2-LL) % Parent,All Events  Mean FITC-A,V1L Mean FITC-A,V1R Mean FITC-A,P1 Mean FITC-A,H1-UR Mean FITC-A,H1-UL Mean FITC-A,H1-LL Mean FITC-A,H1-LR Mean FITC-A,H2-UR Mean FITC-A,H2-UL Mean FITC-A,H2-LL Mean FITC-A,H2-LR Mean FITC-A,P1 AND NOT(H2-LL) Mean FITC-A,All Events  Mean ECD-A,V1L Mean ECD-A,V1R Mean ECD-A,P1 Mean ECD-A,H1-UR Mean ECD-A,H1-UL Mean ECD-A,H1-LL Mean ECD-A,H1-LR Mean ECD-A,H2-UR Mean ECD-A,H2-UL Mean ECD-A,H2-LL Mean ECD-A,H2-LR Mean ECD-A,P1 AND NOT(H2-LL) Mean ECD-A,All Events  Mean Red-H,V1L Mean Red-H,V1R Mean Red-H,P1 Mean Red-H,H1-UR Mean Red-H,H1-UL Mean Red-H,H1-LL Mean Red-H,H1-LR Mean Red-H,H2-UR Mean Red-H,H2-UL Mean Red-H,H2-LL Mean Red-H,H2-LR Mean Red-H,P1 AND NOT(H2-LL) Mean Red-H,All Events  Mean Green-H,V1L Mean Green-H,V1R Mean Green-H,P1 Mean Green-H,H1-UR Mean Green-H,H1-UL Mean Green-H,H1-LL Mean Green-H,H1-LR Mean Green-H,H2-UR Mean Green-H,H2-UL Mean Green-H,H2-LL Mean Green-H,H2-LR Mean Green-H,P1 AND NOT(H2-LL) Mean Green-H,FCS,Growth Rate
87,87,2020-09-29 19:05:05,0.171,M5_L6,,8.39861111111111,87.0,,100000.0,207.0,99379.0,99586.0,0.0,99415.0,167.0,4.0,0.0,99412.0,173.0,1.0,99413.0,100.00%,0.21%,99.38%,99.59%,0.00%,99.41%,0.17%,0.00%,0.00%,99.41%,0.17%,0.00%,99.41%,100.00%,0.21%,99.79%,99.59%,0.00%,99.83%,0.17%,0.00%,0.00%,99.83%,0.17%,0.00%,99.41%,9389.1,368.0,9389.5,9370.8,,9386.7,100.1,214.6,,9387.0,122.6,198.0,9386.9,149.6,210.6,146.9,147.0,,146.9,194.0,1863.3,,146.9,222.3,2139.1,146.9,12.9,18.7,12.8,12.8,,12.8,18.5,46.3,,12.8,18.7,82.4,12.8,257.6,23.7,258.0,257.5,,258.0,12.0,7.0,,258.0,12.2,10.3,258.0,True,0.8887347169069363
88,88,2020-09-29 19:07:18,0.161,M5,,8.435555555555556,88.0,,100000.0,159.0,98485.0,98644.0,0.0,98499.0,144.0,1.0,0.0,98503.0,140.0,1.0,98504.0,100.00%,0.16%,98.48%,98.64%,0.00%,98.50%,0.14%,0.00%,0.00%,98.50%,0.14%,0.00%,98.50%,100.00%,0.16%,99.84%,98.64%,0.00%,99.85%,0.15%,0.00%,0.00%,99.86%,0.14%,0.00%,98.50%,12716.6,216.2,12763.1,12742.9,,12761.5,105.4,81.8,,12761.0,117.1,81.8,12760.8,180.4,167.6,180.0,179.9,,180.0,134.2,3203.0,,179.9,159.4,3203.0,180.0,13.7,17.1,13.4,13.4,,13.4,16.6,119.4,,13.4,16.4,119.4,13.4,341.7,17.2,335.6,335.1,,335.6,12.6,10.7,,335.6,11.8,10.7,335.6,True,0.890641505039865
89,89,2020-09-29 19:19:47,0.192,pECJ3,,8.643611111111111,89.0,,100000.0,542.0,97999.0,98541.0,0.0,98016.0,525.0,0.0,0.0,98023.0,518.0,0.0,98023.0,100.00%,0.54%,98.00%,98.54%,0.00%,98.02%,0.52%,0.00%,0.00%,98.02%,0.52%,0.00%,98.02%,100.00%,0.55%,99.45%,98.54%,0.00%,99.47%,0.53%,0.00%,0.00%,99.47%,0.53%,0.00%,98.02%,10794.7,106.4,10921.1,10861.6,,10919.5,58.0,,,10918.8,54.1,,10918.8,113.7,56.8,113.2,112.9,,113.2,57.8,,,113.2,59.4,,113.2,15.0,17.9,14.7,14.7,,14.7,18.0,,,14.7,18.0,,14.7,357.5,17.2,357.4,355.5,,357.3,14.9,,,357.3,14.4,,357.3,True,0.6213646826281628
90,90,2020-09-29 19:21:48,0.19699999999999998,M5_L5,,8.677222222222222,90.0,,100000.0,341.0,96112.0,96453.0,0.0,96146.0,306.0,1.0,0.0,96143.0,309.0,1.0,96144.0,100.00%,0.34%,96.11%,96.45%,0.00%,96.15%,0.31%,0.00%,0.00%,96.14%,0.31%,0.00%,96.14%,100.00%,0.35%,99.65%,96.45%,0.00%,99.68%,0.32%,0.00%,0.00%,99.68%,0.32%,0.00%,96.14%,10568.1,211.5,10673.9,10636.9,,10670.7,67.2,148.7,,10670.9,79.1,148.7,10670.8,139.9,84.0,124.8,124.7,,124.8,61.8,8673.1,,124.8,63.1,8673.1,124.9,15.9,17.2,15.4,15.4,,15.4,16.9,223.7,,15.4,16.9,223.7,15.4,365.9,21.6,365.5,364.3,,365.4,14.4,7.9,,365.4,14.6,7.9,365.4,True,0.5520153264832768
91,91,2020-09-29 19:23:30,0.2,M5_L6,,8.705555555555556,91.0,,100000.0,220.0,98180.0,98400.0,0.0,98222.0,177.0,1.0,0.0,98224.0,175.0,1.0,98225.0,100.00%,0.22%,98.18%,98.40%,0.00%,98.22%,0.18%,0.00%,0.00%,98.22%,0.18%,0.00%,98.22%,100.00%,0.22%,99.78%,98.40%,0.00%,99.82%,0.18%,0.00%,0.00%,99.82%,0.18%,0.00%,98.22%,9838.0,410.1,9762.0,9741.1,,9758.6,90.5,-7.0,,9758.4,89.7,-7.0,9758.3,261.7,121.1,170.9,170.8,,170.8,119.3,3934.5,,170.8,122.2,3934.5,170.9,16.7,17.6,16.5,16.5,,16.5,16.9,160.0,,16.5,17.0,160.0,16.5,329.3,31.5,325.6,324.9,,325.5,14.1,5.4,,325.5,13.2,5.4,325.5,True,0.5103653539939882
92,92,2020-09-29 19:25:13,0.191,M5,,8.734166666666667,92.0,,100000.0,188.0,97386.0,97574.0,0.0,97407.0,167.0,0.0,0.0,97404.0,170.0,0.0,97404.0,100.00%,0.19%,97.39%,97.57%,0.00%,97.41%,0.17%,0.00%,0.00%,97.40%,0.17%,0.00%,97.40%,100.00%,0.19%,99.81%,97.57%,0.00%,99.83%,0.17%,0.00%,0.00%,99.83%,0.17%,0.00%,97.40%,12418.2,239.2,12527.3,12503.6,,12524.9,76.5,,,12525.2,100.4,,12525.2,165.4,84.2,166.1,166.0,,166.1,86.1,,,166.1,87.9,,166.1,16.8,17.9,16.3,16.4,,16.4,17.8,,,16.4,17.8,,16.4,419.2,26.4,407.4,406.7,,407.3,14.5,,,407.3,15.0,,407.3,True,0.5722126763012104
93,93,2020-09-29 19:34:14,0.012,pECJ3,16.0,8.884444444444444,93.0,,76786.0,1190.0,72814.0,74004.0,0.0,72832.0,1170.0,2.0,0.0,72838.0,1164.0,2.0,72840.0,100.00%,1.55%,94.83%,96.38%,0.00%,94.85%,1.52%,0.00%,0.00%,94.86%,1.52%,0.00%,94.86%,100.00%,1.61%,98.39%,96.38%,0.00%,98.42%,1.58%,0.00%,0.00%,98.42%,1.57%,0.00%,94.86%,11201.7,88.4,11586.7,11401.8,,11584.3,62.4,374.8,,11583.3,64.3,-20.4,11583.0,169.5,89.9,157.1,156.0,,157.1,87.4,1831.1,,157.1,92.0,303.0,157.1,17.7,21.7,17.0,17.1,,17.0,21.7,52.3,,17.0,21.7,94.1,17.0,403.0,17.9,408.0,401.7,,407.9,15.9,17.5,,407.9,15.8,17.2,407.9,True,0.0
94,94,2020-09-29 19:37:41,0.013000000000000001,M5_L5,16.0,8.941944444444445,94.0,,76095.0,1326.0,72545.0,73871.0,0.0,72568.0,1300.0,3.0,0.0,72566.0,1305.0,0.0,72566.0,100.00%,1.74%,95.33%,97.08%,0.00%,95.37%,1.71%,0.00%,0.00%,95.36%,1.71%,0.00%,95.36%,100.00%,1.80%,98.20%,97.08%,0.00%,98.24%,1.76%,0.00%,0.00%,98.23%,1.77%,0.00%,95.36%,10922.8,95.1,11334.4,11132.7,,11331.3,68.7,513.5,,11331.6,72.8,,11331.6,180.0,126.0,178.4,177.5,,178.4,123.2,1837.2,,178.4,127.6,,178.4,18.8,21.7,18.2,18.3,,18.2,21.7,55.8,,18.2,21.8,,18.2,401.6,17.4,409.8,402.7,,409.7,15.7,19.0,,409.7,15.8,,409.7,True,0.20525043385937733
95,95,2020-09-29 19:39:12,0.012,M5_L6,16.0,8.967222222222222,95.0,,82267.0,766.0,78131.0,78897.0,0.0,78167.0,729.0,1.0,0.0,78162.0,735.0,0.0,78162.0,100.00%,0.93%,94.97%,95.90%,0.00%,95.02%,0.89%,0.00%,0.00%,95.01%,0.89%,0.00%,95.01%,100.00%,0.97%,99.03%,95.90%,0.00%,99.07%,0.92%,0.00%,0.00%,99.07%,0.93%,0.00%,95.01%,9563.3,127.7,9805.5,9711.5,,9801.7,54.7,241.7,,9802.2,64.5,,9802.2,218.8,86.0,206.0,204.8,,205.9,83.8,1935.5,,205.9,87.6,,205.9,19.8,20.7,19.5,19.5,,19.5,20.7,156.9,,19.5,20.8,,19.5,357.4,19.3,362.0,358.6,,361.8,15.0,37.2,,361.9,15.2,,361.9,True,-0.15600762237040225
96,96,2020-09-29 19:40:37,0.012,M5,16.0,8.990833333333333,96.0,,72886.0,831.0,68897.0,69728.0,0.0,68904.0,824.0,0.0,0.0,68902.0,826.0,0.0,68902.0,100.00%,1.14%,94.53%,95.67%,0.00%,94.54%,1.13%,0.00%,0.00%,94.53%,1.13%,0.00%,94.53%,100.00%,1.19%,98.81%,95.67%,0.00%,98.82%,1.18%,0.00%,0.00%,98.82%,1.18%,0.00%,94.53%,12882.7,86.0,13288.2,13130.9,,13287.0,74.8,,,13287.3,78.2,,13287.3,249.7,97.4,245.1,243.4,,245.1,95.5,,,245.1,97.5,,245.1,20.8,19.5,20.4,20.4,,20.4,19.5,,,20.4,19.6,,20.4,467.7,14.9,476.0,470.5,,476.0,14.5,,,476.0,14.5,,476.0,True,0.020345236290201085
97,97,2020-09-29 19:55:46,0.013999999999999999,pECJ3,,9.243333333333334,97.0,,90745.0,1110.0,85601.0,86711.0,0.0,85610.0,1101.0,0.0,0.0,85608.0,1103.0,0.0,85608.0,100.00%,1.22%,94.33%,95.55%,0.00%,94.34%,1.21%,0.00%,0.00%,94.34%,1.22%,0.00%,94.34%,100.00%,1.28%,98.72%,95.55%,0.00%,98.73%,1.27%,0.00%,0.00%,98.73%,1.27%,0.00%,94.34%,12230.8,63.7,12619.2,12458.4,,12618.0,49.7,,,12618.3,51.5,,12618.3,255.8,66.9,257.5,255.1,,257.5,66.3,,,257.5,66.5,,257.5,21.5,17.4,21.2,21.1,,21.2,17.3,,,21.2,17.3,,21.2,447.6,13.9,453.3,447.7,,453.3,13.1,,,453.3,13.1,,453.3,True,-7.295957393719107
98,98,2020-09-29 19:58:37,0.013999999999999999,M5_L5,,9.290833333333333,98.0,,90308.0,709.0,87285.0,87994.0,0.0,87311.0,682.0,1.0,0.0,87310.0,683.0,1.0,87311.0,100.00%,0.79%,96.65%,97.44%,0.00%,96.68%,0.76%,0.00%,0.00%,96.68%,0.76%,0.00%,96.68%,100.00%,0.81%,99.19%,97.44%,0.00%,99.22%,0.78%,0.00%,0.00%,99.22%,0.78%,0.00%,96.68%,12207.9,114.2,12459.7,12360.2,,12456.4,59.4,243.2,,12456.6,62.7,243.2,12456.4,285.0,74.4,283.1,281.4,,283.0,66.7,4739.2,,283.0,67.3,4739.2,283.1,22.6,18.6,22.2,22.1,,22.2,18.1,288.9,,22.2,18.1,288.9,22.2,453.2,17.5,451.4,447.9,,451.3,14.1,26.7,,451.3,14.2,26.7,451.3,True,-7.734498965214821
99,99,2020-09-29 20:00:34,0.013999999999999999,M5_L6,,9.323333333333334,99.0,,80475.0,832.0,76907.0,77739.0,1.0,76946.0,792.0,0.0,0.0,76952.0,787.0,0.0,76952.0,100.00%,1.03%,95.57%,96.60%,0.00%,95.61%,0.98%,0.00%,0.00%,95.62%,0.98%,0.00%,95.62%,100.00%,1.07%,98.93%,96.60%,0.00%,98.98%,1.02%,0.00%,0.00%,98.99%,1.01%,0.00%,95.62%,10368.4,130.1,10737.7,10624.2,1042.3,10733.1,55.3,,,10732.2,58.6,,10732.2,313.1,83.2,310.2,307.8,2171.6,310.1,79.2,,,310.1,83.7,,310.1,23.9,20.1,23.5,23.5,103.2,23.5,20.0,,,23.5,20.1,,23.5,390.9,19.5,397.8,393.7,37.5,397.6,15.5,,,397.6,15.1,,397.6,True,-7.352868137819879
100,100,2020-09-29 20:02:27,0.013999999999999999,M5,,9.354722222222222,100.0,,88438.0,742.0,83418.0,84160.0,0.0,83433.0,726.0,1.0,0.0,83424.0,736.0,0.0,83424.0,100.00%,0.84%,94.32%,95.16%,0.00%,94.34%,0.82%,0.00%,0.00%,94.33%,0.83%,0.00%,94.33%,100.00%,0.88%,99.12%,95.16%,0.00%,99.14%,0.86%,0.00%,0.00%,99.13%,0.87%,0.00%,94.33%,14494.7,83.2,14859.5,14729.2,,14857.0,56.0,453.8,,14858.5,76.2,,14858.5,422.5,81.0,413.2,410.3,,413.1,77.3,3514.9,,413.1,82.9,,413.1,26.9,18.1,26.5,26.5,,26.5,18.0,116.8,,26.5,18.2,,26.5,524.3,14.5,526.5,522.0,,526.5,13.5,19.9,,526.5,14.1,,526.5,True,-7.19570759746953
101,101,2020-09-29 20:32:10,0.018000000000000002,pECJ3,,9.85,101.0,,100000.0,1361.0,95688.0,97049.0,0.0,95715.0,1334.0,0.0,0.0,95729.0,1309.0,11.0,95740.0,100.00%,1.36%,95.69%,97.05%,0.00%,95.71%,1.33%,0.00%,0.00%,95.73%,1.31%,0.01%,95.74%,100.00%,1.40%,98.60%,97.05%,0.00%,98.63%,1.37%,0.00%,0.00%,98.64%,1.35%,0.01%,95.74%,11664.3,74.0,11948.3,11781.8,,11945.4,42.4,,,11943.7,41.7,17.1,11942.3,366.3,34.3,373.0,368.2,,372.9,32.4,,,372.8,33.7,330.5,372.8,29.1,19.7,28.9,28.8,,28.9,19.6,,,28.9,19.2,84.1,28.9,493.1,18.6,496.6,489.9,,496.5,16.3,,,496.5,15.9,29.8,496.4,True,0.4142545521113844
102,102,2020-09-29 20:34:03,0.018000000000000002,M5_L5,,9.881388888888889,102.0,,100000.0,640.0,92484.0,93124.0,0.0,92531.0,593.0,0.0,0.0,92591.0,531.0,2.0,92593.0,100.00%,0.64%,92.48%,93.12%,0.00%,92.53%,0.59%,0.00%,0.00%,92.59%,0.53%,0.00%,92.59%,100.00%,0.69%,99.31%,93.12%,0.00%,99.36%,0.64%,0.00%,0.00%,99.43%,0.57%,0.00%,92.59%,11302.0,162.0,11688.7,11609.5,,11683.6,47.7,,,11676.2,32.6,33.7,11675.9,366.0,46.4,375.0,372.7,,374.8,42.4,,,374.5,50.5,267.8,374.5,29.9,17.9,29.2,29.2,,29.2,17.6,,,29.2,17.4,86.8,29.2,493.4,20.7,491.5,488.2,,491.3,13.9,,,491.0,11.8,28.1,491.0,True,0.4255559462893997
103,103,2020-09-29 20:35:52,0.018000000000000002,M5_L6,,9.911666666666667,103.0,,100000.0,478.0,93451.0,93929.0,0.0,93515.0,414.0,0.0,0.0,93516.0,413.0,0.0,93516.0,100.00%,0.48%,93.45%,93.93%,0.00%,93.52%,0.41%,0.00%,0.00%,93.52%,0.41%,0.00%,93.52%,100.00%,0.51%,99.49%,93.93%,0.00%,99.56%,0.44%,0.00%,0.00%,99.56%,0.44%,0.00%,93.52%,9609.7,273.8,9867.3,9818.4,,9861.7,53.0,,,9861.6,56.8,,9861.6,381.2,43.0,388.7,387.0,,388.5,32.6,,,388.5,35.5,,388.5,32.1,19.1,31.4,31.4,,31.4,18.2,,,31.4,18.3,,31.4,441.2,29.7,437.7,435.6,,437.5,15.2,,,437.5,15.1,,437.5,True,0.4271633341885097
104,104,2020-09-29 20:37:20,0.017,M5,,9.936111111111112,104.0,,100000.0,546.0,96694.0,97240.0,0.0,96714.0,526.0,0.0,1.0,96775.0,461.0,3.0,96779.0,100.00%,0.55%,96.69%,97.24%,0.00%,96.71%,0.53%,0.00%,0.00%,96.78%,0.46%,0.00%,96.78%,100.00%,0.56%,99.44%,97.24%,0.00%,99.46%,0.54%,0.00%,0.00%,99.52%,0.47%,0.00%,96.78%,14129.2,112.8,14327.0,14247.2,,14324.4,56.0,,308.0,14315.4,43.8,7.6,14314.8,577.8,47.9,584.8,581.8,,584.7,46.5,,139.4,584.3,56.3,366.6,584.3,38.6,18.9,38.1,38.0,,38.1,18.8,,85.4,38.1,18.3,87.8,38.1,590.0,17.8,583.9,580.7,,583.8,15.0,,44.6,583.5,12.6,28.2,583.4,True,0.33395205541684164
105,105,2020-09-29 21:04:02,0.0212,pECJ3,,10.38111111111111,105.0,,78440.0,1386.0,70364.0,71750.0,0.0,70388.0,1362.0,0.0,0.0,70392.0,1358.0,0.0,70392.0,100.00%,1.77%,89.70%,91.47%,0.00%,89.73%,1.74%,0.00%,0.00%,89.74%,1.73%,0.00%,89.74%,100.00%,1.93%,98.07%,91.47%,0.00%,98.10%,1.90%,0.00%,0.00%,98.11%,1.89%,0.00%,89.74%,12494.4,52.0,13125.3,12872.7,,13121.3,27.2,,,13120.5,28.1,,13120.5,511.0,19.5,531.6,521.7,,531.4,19.5,,,531.4,20.7,,531.4,37.2,16.1,36.5,36.1,,36.4,16.0,,,36.4,16.1,,36.4,588.7,14.3,582.2,571.2,,582.0,12.9,,,582.0,12.8,,582.0,True,0.30808887322933415
106,106,2020-09-29 21:06:38,0.0218,M5_L5,,10.424444444444445,106.0,,85942.0,1628.0,76441.0,78069.0,0.0,76491.0,1576.0,2.0,2.0,76788.0,1267.0,12.0,76802.0,100.00%,1.89%,88.94%,90.84%,0.00%,89.00%,1.83%,0.00%,0.00%,89.35%,1.47%,0.01%,89.36%,100.00%,2.09%,97.91%,90.84%,0.00%,97.98%,2.02%,0.00%,0.00%,98.36%,1.62%,0.02%,89.36%,11631.7,92.9,12603.6,12342.7,,12596.5,42.7,260.9,234.2,12548.2,27.1,17.7,12545.9,450.1,53.7,483.4,474.5,,483.2,45.1,4995.6,490.9,481.2,62.1,1035.3,481.3,38.8,23.7,37.4,37.1,,37.4,23.3,248.5,90.6,37.4,22.2,113.6,37.4,580.4,23.1,578.1,566.6,,577.9,18.8,16.8,43.2,575.8,14.7,21.1,575.7,True,0.3527046357217199
107,107,2020-09-29 21:08:40,0.0216,M5_L6,,10.458333333333334,107.0,,89071.0,753.0,83028.0,83781.0,0.0,83075.0,704.0,2.0,0.0,83088.0,688.0,5.0,83093.0,100.00%,0.85%,93.22%,94.06%,0.00%,93.27%,0.79%,0.00%,0.00%,93.28%,0.77%,0.01%,93.29%,100.00%,0.90%,99.10%,94.06%,0.00%,99.16%,0.84%,0.00%,0.00%,99.17%,0.82%,0.01%,93.29%,10893.2,144.8,11191.0,11091.7,,11185.6,43.7,410.0,,11183.8,43.5,51.7,11183.2,499.7,128.7,507.6,504.2,,507.4,52.5,26744.8,,507.3,55.1,10839.2,507.9,39.0,22.4,38.3,38.1,,38.3,18.9,1142.9,,38.3,18.6,506.5,38.3,519.6,21.6,514.9,510.4,,514.6,14.6,23.6,,514.6,14.1,16.1,514.5,True,0.3335150429157704
108,108,2020-09-29 21:11:02,0.0211,M5,,10.497777777777777,108.0,,85169.0,678.0,78179.0,78857.0,0.0,78190.0,666.0,1.0,0.0,78257.0,596.0,4.0,78261.0,100.00%,0.80%,91.79%,92.59%,0.00%,91.81%,0.78%,0.00%,0.00%,91.88%,0.70%,0.00%,91.89%,100.00%,0.86%,99.14%,92.59%,0.00%,99.15%,0.84%,0.00%,0.00%,99.24%,0.76%,0.01%,91.89%,15010.0,66.6,15600.6,15467.1,,15598.6,43.9,66.5,,15585.4,32.4,34.8,15584.6,764.1,45.7,782.0,775.7,,781.9,40.1,3871.7,,781.2,45.8,1281.0,781.3,52.2,19.2,51.4,51.1,,51.4,18.9,214.6,,51.4,18.1,122.0,51.4,708.6,17.5,697.3,691.5,,697.2,14.7,10.3,,696.7,12.6,19.3,696.6,True,0.38467601737531976
109,109,2020-09-29 21:31:25,0.0245,pECJ3,,10.8375,109.0,,92863.0,2044.0,82557.0,84601.0,0.0,82576.0,2024.0,1.0,0.0,82587.0,2014.0,0.0,82587.0,100.00%,2.20%,88.90%,91.10%,0.00%,88.92%,2.18%,0.00%,0.00%,88.93%,2.17%,0.00%,88.93%,100.00%,2.42%,97.58%,91.10%,0.00%,97.61%,2.39%,0.00%,0.00%,97.62%,2.38%,0.00%,88.93%,13968.4,48.6,15062.0,14699.3,,15058.9,35.1,460.2,,15056.9,35.1,,15056.9,539.4,36.8,564.6,551.9,,564.5,35.1,1519.7,,564.5,37.0,,564.5,42.4,19.6,41.8,41.3,,41.8,19.5,55.0,,41.8,19.6,,41.8,673.3,16.5,682.4,666.3,,682.3,15.4,12.8,,682.2,15.3,,682.2,True,0.3169926775056438
110,110,2020-09-29 21:35:32,0.0248,M5_L5,,10.90611111111111,110.0,,100000.0,905.0,90267.0,91172.0,0.0,90293.0,877.0,2.0,2.0,90400.0,765.0,5.0,90407.0,100.00%,0.91%,90.27%,91.17%,0.00%,90.29%,0.88%,0.00%,0.00%,90.40%,0.77%,0.00%,90.41%,100.00%,0.99%,99.01%,91.17%,0.00%,99.04%,0.96%,0.00%,0.00%,99.15%,0.84%,0.01%,90.41%,14236.3,80.7,14955.3,14807.7,,14951.5,38.8,547.5,21470.1,14933.5,24.8,47.5,14932.8,567.2,44.0,590.6,585.2,,590.5,30.0,5584.5,5214.5,589.6,40.6,2178.7,589.8,44.3,20.8,43.0,42.8,,43.0,20.1,239.6,358.2,43.0,19.5,150.2,43.0,698.9,19.2,685.0,678.4,,684.8,15.9,19.1,1031.3,684.0,13.3,20.1,684.0,True,0.2676823876316121
111,111,2020-09-29 21:37:41,0.0247,M5_L6,,10.941944444444445,111.0,,83370.0,1089.0,73678.0,74767.0,0.0,73712.0,1055.0,0.0,0.0,73713.0,1054.0,0.0,73713.0,100.00%,1.31%,88.37%,89.68%,0.00%,88.42%,1.27%,0.00%,0.00%,88.42%,1.26%,0.00%,88.42%,100.00%,1.46%,98.54%,89.68%,0.00%,98.59%,1.41%,0.00%,0.00%,98.59%,1.41%,0.00%,88.42%,12590.6,93.4,13469.1,13274.2,,13463.6,45.3,,,13463.4,46.4,,13463.4,604.7,63.5,630.6,622.3,,630.4,60.7,,,630.4,61.6,,630.4,45.3,20.3,44.5,44.1,,44.5,20.1,,,44.5,20.1,,44.5,619.0,19.6,614.9,606.3,,614.7,15.1,,,614.7,15.1,,614.7,True,0.2773094452600366
112,112,2020-09-29 21:39:45,0.0241,M5,,10.97638888888889,112.0,,72482.0,721.0,65200.0,65921.0,0.0,65209.0,711.0,1.0,0.0,65207.0,712.0,2.0,65209.0,100.00%,0.99%,89.95%,90.95%,0.00%,89.97%,0.98%,0.00%,0.00%,89.96%,0.98%,0.00%,89.97%,100.00%,1.09%,98.91%,90.95%,0.00%,98.92%,1.08%,0.00%,0.00%,98.92%,1.08%,0.00%,89.97%,17931.3,63.8,19016.7,18809.4,,19014.3,44.1,175.7,,19014.9,47.3,30.7,19014.3,962.7,54.7,1013.2,1002.8,,1013.1,51.8,1517.0,,1013.1,52.4,806.5,1013.1,63.3,19.1,62.2,61.7,,62.2,18.9,99.7,,62.2,18.8,103.9,62.2,851.3,16.2,834.8,825.9,,834.7,14.7,14.6,,834.8,14.8,23.3,834.7,True,0.2777595357240379
113,113,2020-09-29 22:15:01,0.031,pECJ3,,11.564166666666667,113.0,,100000.0,1520.0,91228.0,92748.0,0.0,91242.0,1506.0,0.0,2.0,91424.0,1315.0,7.0,91433.0,100.00%,1.52%,91.23%,92.75%,0.00%,91.24%,1.51%,0.00%,0.00%,91.42%,1.32%,0.01%,91.43%,100.00%,1.64%,98.36%,92.75%,0.00%,98.38%,1.62%,0.00%,0.00%,98.57%,1.42%,0.01%,91.43%,18688.2,45.5,19674.0,19352.3,,19671.2,33.8,,317.3,19632.3,21.3,-9.0,19630.3,787.6,19.2,830.1,816.8,,830.0,19.3,,702.6,828.2,27.6,356.4,828.1,52.5,19.1,52.1,51.6,,52.1,19.1,,91.2,52.0,18.5,83.6,52.1,891.4,16.4,879.8,865.6,,879.7,15.6,,45.3,878.0,13.1,21.7,877.9,True,0.32382672513917166
114,114,2020-09-29 22:16:47,0.0313,M5_L5,,11.59361111111111,114.0,,93098.0,993.0,83415.0,84408.0,0.0,83438.0,970.0,0.0,1.0,83586.0,816.0,5.0,83592.0,100.00%,1.07%,89.60%,90.67%,0.00%,89.62%,1.04%,0.00%,0.00%,89.78%,0.88%,0.01%,89.79%,100.00%,1.18%,98.82%,90.67%,0.00%,98.85%,1.15%,0.00%,0.00%,99.03%,0.97%,0.01%,89.79%,17934.9,84.8,18951.8,18729.8,,18947.0,49.4,,-35.0,18913.7,32.1,68.0,18912.3,770.8,46.4,812.2,803.2,,812.0,46.6,,206.5,810.5,61.3,602.8,810.4,53.6,21.3,52.5,52.1,,52.5,21.2,,98.6,52.4,21.1,89.3,52.4,874.9,19.7,856.9,847.1,,856.7,16.5,,46.6,855.2,13.7,24.6,855.2,True,0.33858101000024926
115,115,2020-09-29 22:18:20,0.0313,M5_L6,,11.619444444444444,115.0,,96049.0,762.0,88043.0,88805.0,0.0,88079.0,726.0,0.0,0.0,88104.0,698.0,3.0,88107.0,100.00%,0.79%,91.66%,92.46%,0.00%,91.70%,0.76%,0.00%,0.00%,91.73%,0.73%,0.00%,91.73%,100.00%,0.86%,99.14%,92.46%,0.00%,99.18%,0.82%,0.00%,0.00%,99.21%,0.79%,0.00%,91.73%,15786.6,111.0,16438.3,16298.2,,16432.2,43.2,,,16427.6,36.6,-29.9,16427.0,883.3,47.7,922.4,914.9,,922.1,46.5,,,921.8,50.4,301.0,921.7,55.0,22.2,54.9,54.6,,54.9,22.1,,,54.8,21.8,93.9,54.8,769.7,24.1,754.4,748.2,,754.2,17.0,,,754.0,16.0,30.2,754.0,True,0.3495422197965703
116,116,2020-09-29 22:19:51,0.0298,M5,,11.644722222222223,116.0,,100000.0,470.0,90761.0,91231.0,1.0,90772.0,458.0,0.0,1.0,90774.0,456.0,0.0,90775.0,100.00%,0.47%,90.76%,91.23%,0.00%,90.77%,0.46%,0.00%,0.00%,90.77%,0.46%,0.00%,90.78%,100.00%,0.52%,99.48%,91.23%,0.00%,99.50%,0.50%,0.00%,0.00%,99.50%,0.50%,0.00%,90.78%,23921.6,75.4,25026.7,24898.2,5126.8,25023.8,40.5,,5126.8,25023.3,44.6,,25023.0,1312.1,45.5,1371.7,1364.9,22269.6,1371.4,42.7,,22269.6,1371.3,47.9,,1371.5,79.0,18.6,77.3,77.0,1750.2,77.2,18.4,,1750.2,77.2,18.6,,77.3,1101.4,16.4,1061.4,1056.1,360.4,1061.3,14.1,,360.4,1061.3,14.0,,1061.3,True,0.3176507027652117
